"id","evento","relatore","ordine","data_relazione","titolo_it","titolo_en","descrizione_it","descrizione_en","code_video","path_video","path_mini","tipo","disciplina"
11280,700,1732,31,2019-10-04 00:00:00.000,LECTURE: Metastatic Colon Cancer. When Surgery and When Wait,LECTURE: Metastatic Colon Cancer. When Surgery and When Wait,"","","367020412","367020412",https://i.vimeocdn.com/video/823247085_420x240.jpg,VS,""
11281,700,1882,39,2019-10-03 00:00:00.000,New Insight in Xenotransplantation2,New Insight in Xenotransplantation2,"","","367020598","367020598",https://i.vimeocdn.com/video/823247227_420x240.jpg,VS,""
11282,700,1882,33,2019-10-03 00:00:00.000,New Insight in Xenotransplantation,New Insight in Xenotransplantation,"","","367025324","367025324",https://i.vimeocdn.com/video/823252951_420x240.jpg,VS,""
11283,700,4021,42,2019-10-02 00:00:00.000,Education Resources and Tools to Promote Organ and Tissue Donation The Role of Volunteer Associations in Cataluna,Education Resources and Tools to Promote Organ and Tissue Donation The Role of Volunteer Associations in Cataluna,"","","367022345","367022345",https://i.vimeocdn.com/video/823249380_420x240.jpg,VS,""
11286,700,4023,64,2019-10-02 00:00:00.000,Treatment Advances Against Local Recurrences,Treatment Advances Against Local Recurrences,"","","367033140","367033140",https://i.vimeocdn.com/video/823262513_420x240.jpg,VS,""
11287,700,2300,63,2019-10-02 00:00:00.000,Novel Applications of Robotic Surgery in Senology,Novel Applications of Robotic Surgery in Senology,"","","367036892","367036892",https://i.vimeocdn.com/video/823266842_420x240.jpg,VS,""
11288,700,4025,69,2019-10-02 00:00:00.000,Decision Making Criteria for Conservative Mastectomy,Decision Making Criteria for Conservative Mastectomy,"","","367048677","367048677",https://i.vimeocdn.com/video/823282005_420x240.jpg,VS,""
11289,700,4024,66,2019-10-02 00:00:00.000,Breast Reconstruction Timing After Mastectomy,Breast Reconstruction Timing After Mastectomy,"","","367045657","367045657",https://i.vimeocdn.com/video/823278037_420x240.jpg,VS,""
11290,700,856,78,2019-10-02 00:00:00.000,LECTURE: Breast Unit Experience in the Oncological Web of Veneto Region,LECTURE: Breast Unit Experience in the Oncological Web of Veneto Region,"","","367051403","367051403",https://i.vimeocdn.com/video/823285440_420x240.jpg,VS,""
11292,700,4027,79,2019-10-02 00:00:00.000,How to Manage the Axillary Lymph Nodes in Neoadjuvant Setting,How to Manage the Axillary Lymph Nodes in Neoadjuvant Setting,"","","367052604","367052604",https://i.vimeocdn.com/video/823286908_420x240.jpg,VS,""
11294,700,4028,88,2019-10-02 00:00:00.000,New Perspectives of Breast Radiation Therapy,New Perspectives of Breast Radiation Therapy,"","","367053530","367053530",https://i.vimeocdn.com/video/823288105_420x240.jpg,VS,""
11295,700,4029,91,2019-10-02 00:00:00.000,Integrated Treatment in the Case of Rare Breast Cancer Hystotypes,Integrated Treatment in the Case of Rare Breast Cancer Hystotypes,"","","367054967","367054967",https://i.vimeocdn.com/video/823289909_420x240.jpg,VS,""
11296,700,4031,98,2019-10-02 00:00:00.000,LECTURE: Novel Indications and Limits of Breast Conservative Surgery,LECTURE: Novel Indications and Limits of Breast Conservative Surgery,"","","367056310","367056310",https://i.vimeocdn.com/video/823291496_420x240.jpg,VS,""
11297,700,2280,34,2019-10-03 00:00:00.000,LECTURE: DCD and Machine Perfusion in Italy,LECTURE: DCD and Machine Perfusion in Italy,"","","367059299","367059299",https://i.vimeocdn.com/video/823295445_420x240.jpg,VS,""
11298,700,4035,37,2019-10-03 00:00:00.000,Confessions of a Maximally Invasive Surgeon: Laparoscopic Hepatectomies Made Easy,Confessions of a Maximally Invasive Surgeon: Laparoscopic Hepatectomies Made Easy,"","","367061100","367061100",https://i.vimeocdn.com/video/823297746_420x240.jpg,VS,""
11299,700,4036,50,2019-10-03 00:00:00.000,LECTURE: Living Donor Liver Transplantation: My First Quarter Century,LECTURE: Living Donor Liver Transplantation: My First Quarter Century,"","","367062758","367062758",https://i.vimeocdn.com/video/823299898_420x240.jpg,VS,""
11302,697,"",3,2019-10-04 00:00:00.000,SESSION I - NEW DATA ON DRUGS HYPER-UTILIZATION FOR PAIN MANAGEMENT,SESSION I - NEW DATA ON DRUGS HYPER-UTILIZATION FOR PAIN MANAGEMENT,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11307,697,"",15,2019-10-04 00:00:00.000,SESSION II - NEUROPATHIC PAIN AND ITS TREATMENT,SESSION II - NEUROPATHIC PAIN AND ITS TREATMENT,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11311,697,"",25,2019-10-04 00:00:00.000,SESSION III - MASTER CLASS: UPDATES IN CANCER PAIN MANAGEMENT,SESSION III - MASTER CLASS: UPDATES IN CANCER PAIN MANAGEMENT,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11318,697,"",5,2019-10-05 00:00:00.000,SESSION IV - MASTER CLASS: FUTURE TRENDS IN PAIN MANAGEMENT,SESSION IV - MASTER CLASS: FUTURE TRENDS IN PAIN MANAGEMENT,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11322,697,"",13,2019-10-05 00:00:00.000,SESSION V - MASTER CLASS: ACUTE PAIN MANAGEMENT IN SPECIAL POPULATIONS,SESSION V - MASTER CLASS: ACUTE PAIN MANAGEMENT IN SPECIAL POPULATIONS,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11327,697,"",23,2019-10-05 00:00:00.000,SESSION VI - MASTER CLASS: ORGANISATION OF POSTOPERATIVE PAIN UNITS AND PREVENTION OF POSTOPERATIVE COMPLICATIONS ,SESSION VI - MASTER CLASS: ORGANISATION OF POSTOPERATIVE PAIN UNITS AND PREVENTION OF POSTOPERATIVE COMPLICATIONS ,"","","","",/portals/19/Skins/Fondazione/images/no_cover.png,SS,""
11345,690,3942,1,2019-10-10 00:00:00.000,"Cancer in pregnancy 15 years after - A.F. Peccatori, G. Scarfone","Cancer in pregnancy 15 years after - A.F. Peccatori, G. Scarfone","","",NUa4F08ZZPs?enablejsapi=1,NUa4F08ZZPs?enablejsapi=1,https://i1.ytimg.com/vi/NUa4F08ZZPs?enablejsapi=1/maxresdefault.jpg,VI,""
11346,690,3947,2,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - F. Amant,Cancer in pregnancy 15 years after - F. Amant,"","",NOY9ASzPyJQ,NOY9ASzPyJQ,https://i1.ytimg.com/vi/NOY9ASzPyJQ/maxresdefault.jpg,VI,""
11347,690,3948,3,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - H. A. Azim,Cancer in pregnancy 15 years after - H. A. Azim,"","",kbBqfvUqgXQ,kbBqfvUqgXQ,https://i1.ytimg.com/vi/kbBqfvUqgXQ/maxresdefault.jpg,VI,""
11348,690,3960,4,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - P. Berveiller,Cancer in pregnancy 15 years after - P. Berveiller,"","",hItSR12k6QI,hItSR12k6QI,https://i1.ytimg.com/vi/hItSR12k6QI/maxresdefault.jpg,VI,""
11349,690,3949,5,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - V. Borges,Cancer in pregnancy 15 years after - V. Borges,"","",BB_muXc83zk,BB_muXc83zk,https://i1.ytimg.com/vi/BB_muXc83zk/maxresdefault.jpg,VI,""
11350,690,3956,6,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - J. Litton ,Cancer in pregnancy 15 years after - J. Litton ,"","",OulIjzPLS1c,OulIjzPLS1c,https://i1.ytimg.com/vi/OulIjzPLS1c/maxresdefault.jpg,VI,""
11351,690,3955,7,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - J. de Haan,Cancer in pregnancy 15 years after - J. de Haan,"","",yLeVrM5BIxo,yLeVrM5BIxo,https://i1.ytimg.com/vi/yLeVrM5BIxo/maxresdefault.jpg,VI,""
11352,690,"",8,2019-10-10 00:00:00.000,Cancer in pregnancy 15 years after - W. Ahmadzai,Cancer in pregnancy 15 years after - W. Ahmadzai,"","",OPUa2qqgV0k,OPUa2qqgV0k,https://i1.ytimg.com/vi/OPUa2qqgV0k/maxresdefault.jpg,VI,""
11353,700,2284,22,2019-10-03 00:00:00.000,LECTURE: Liver Transplantation and HCC: Can and Should We Do More and Better?,LECTURE: Liver Transplantation and HCC: Can and Should We Do More and Better?,"","","367704975","367704975",https://i.vimeocdn.com/video/824171540_420x240.jpg,VS,""
11354,700,4051,35,2019-10-04 00:00:00.000,Green Indocyanine: Prevention of Complications?,Green Indocyanine: Prevention of Complications?,"","","367706860","367706860",https://i.vimeocdn.com/video/824176401_420x240.jpg,VS,""
11355,700,4051,36,2019-10-04 00:00:00.000,Green Indocyanine: Prevention of Complications?2,Green Indocyanine: Prevention of Complications?2,"","","367708849","367708849",https://i.vimeocdn.com/video/824179363_420x240.jpg,VS,""
11356,700,4044,97,2019-10-03 00:00:00.000,Robotic left hepatectomy for a giant liver hemangioma2,Robotic left hepatectomy for a giant liver hemangioma2,"","","367712669","367712669",https://i.vimeocdn.com/video/824184309_420x240.jpg,VS,""
11357,700,4052,38,2019-10-04 00:00:00.000,Surgical Complications: Treatment and Outcome,Surgical Complications: Treatment and Outcome,"","","367712836","367712836",https://i.vimeocdn.com/video/824184551_420x240.jpg,VS,""
11358,700,4054,40,2019-10-04 00:00:00.000,Emergency of Colon Cancer: When and How Surgery,Emergency of Colon Cancer: When and How Surgery,"","","367712980","367712980",https://i.vimeocdn.com/video/824184800_420x240.jpg,VS,""
11359,700,4054,44,2019-10-04 00:00:00.000,Salvage Surgery After Complication,Salvage Surgery After Complication,"","","367715246","367715246",https://i.vimeocdn.com/video/824187632_420x240.jpg,VS,""
11360,700,4055,47,2019-10-04 00:00:00.000,ERAS and Immune Nutritional Support in Colorectal Surgery,ERAS and Immune Nutritional Support in Colorectal Surgery,"","","367716715","367716715",https://i.vimeocdn.com/video/824189644_420x240.jpg,VS,""
11361,700,4055,48,2019-10-04 00:00:00.000,ERAS and Immune Nutritional Support in Colorectal Surgery2,ERAS and Immune Nutritional Support in Colorectal Surgery2,"","","367716756","367716756",https://i.vimeocdn.com/video/824189638_420x240.jpg,VS,""
11362,692,707,1,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - J.C. Izpisua Belmonte,International Symposium on: Unmet Needs in Pain Medicine - J.C. Izpisua Belmonte,"","",QV9QzfVHdww,QV9QzfVHdww,https://i1.ytimg.com/vi/QV9QzfVHdww/maxresdefault.jpg,VI,""
11363,692,74,2,2019-09-26 00:00:00.000,"International Symposium on: Unmet Needs in Pain Medicine - F. Frassoni, A. Martini","International Symposium on: Unmet Needs in Pain Medicine - F. Frassoni, A. Martini","","",UQcLtN538wA,UQcLtN538wA,https://i1.ytimg.com/vi/UQcLtN538wA/maxresdefault.jpg,VI,""
11364,692,3983,3,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - C. Garlanda,International Symposium on: Unmet Needs in Pain Medicine - C. Garlanda,"","",zoglixCsdFQ,zoglixCsdFQ,https://i1.ytimg.com/vi/zoglixCsdFQ/maxresdefault.jpg,VI,""
11365,692,2087,4,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - L. Shlush,International Symposium on: Unmet Needs in Pain Medicine - L. Shlush,"","",XfJetfcbXq0,XfJetfcbXq0,https://i1.ytimg.com/vi/XfJetfcbXq0/maxresdefault.jpg,VI,""
11366,692,710,5,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - L. Luzzato,International Symposium on: Unmet Needs in Pain Medicine - L. Luzzato,"","","8sZuehNtFQA","8sZuehNtFQA",https://i1.ytimg.com/vi/8sZuehNtFQA/maxresdefault.jpg,VI,""
11367,692,2090,6,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - T. Green,International Symposium on: Unmet Needs in Pain Medicine - T. Green,"","",bq0n86x_CKc,bq0n86x_CKc,https://i1.ytimg.com/vi/bq0n86x_CKc/maxresdefault.jpg,VI,""
11368,692,623,7,2019-09-26 00:00:00.000,International Symposium on: Unmet Needs in Pain Medicine - S. Gordon,International Symposium on: Unmet Needs in Pain Medicine - S. Gordon,"","",ap3MHckOMaI,ap3MHckOMaI,https://i1.ytimg.com/vi/ap3MHckOMaI/maxresdefault.jpg,VI,""
11369,700,4056,49,2019-10-04 00:00:00.000,Anal Dyplasia in HIV Infected Patients,Anal Dyplasia in HIV Infected Patients,"","","367717645","367717645",https://i.vimeocdn.com/video/824190807_420x240.jpg,VS,""
11370,700,4039,54,2019-10-03 00:00:00.000,An upgrade of the guidelines of immunosuppression therapeutic drug monitoring,An upgrade of the guidelines of immunosuppression therapeutic drug monitoring,"","","367724003","367724003",https://i.vimeocdn.com/video/824197793_420x240.jpg,VS,""
11371,700,4040,55,2019-10-03 00:00:00.000,Antimycotic and immunosuppressive therapy in the transplanted patient: challenges and solutions.,Antimycotic and immunosuppressive therapy in the transplanted patient: challenges and solutions.,"","","367724059","367724059",https://i.vimeocdn.com/video/824197852_420x240.jpg,VS,""
11372,700,4040,56,2019-10-03 00:00:00.000,Antimycotic and immunosuppressive therapy in the transplanted patient: challenges and solutions.2,Antimycotic and immunosuppressive therapy in the transplanted patient: challenges and solutions.2,"","","367724182","367724182",https://i.vimeocdn.com/video/824197974_420x240.jpg,VS,""
11373,692,672,1,2019-09-26 00:00:00.000,The Future of Medicines Starts Now 2019 (2nd edition) - Video Presentation - A. Martini,The Future of Medicines Starts Now 2019 (2nd edition) - Video Presentation - A. Martini,"","",DFD_TXT_jg4,DFD_TXT_jg4,https://i1.ytimg.com/vi/DFD_TXT_jg4/maxresdefault.jpg,VP,""
11374,700,721,59,2019-10-03 00:00:00.000,LECTURE: How to Train a HPB Surgeon,LECTURE: How to Train a HPB Surgeon,"","","367727777","367727777",https://i.vimeocdn.com/video/824202637_420x240.jpg,VS,""
11375,700,721,60,2019-10-03 00:00:00.000,LECTURE: How to Train a HPB Surgeon2,LECTURE: How to Train a HPB Surgeon2,"","","367725294","367725294",https://i.vimeocdn.com/video/824199480_420x240.jpg,VS,""
11378,700,802,24,2019-10-03 00:00:00.000,Inflammation and rheuatoid arthritis,Inflammation and rheuatoid arthritis,"","","367735483","367735483",https://i.vimeocdn.com/video/824212615_420x240.jpg,VS,""
11379,700,4038,62,2019-10-03 00:00:00.000,Invited Comment: New Perspectives in Transplantation in UAE,Invited Comment: New Perspectives in Transplantation in UAE,"","","367737684","367737684",https://i.vimeocdn.com/video/824215138_420x240.jpg,VS,""
11380,700,4057,67,2019-10-04 00:00:00.000,How I Do It in Scotland,How I Do It in Scotland,"","","367737806","367737806",https://i.vimeocdn.com/video/824215264_420x240.jpg,VS,""
11381,700,4058,68,2019-10-04 00:00:00.000,How I Do It: Open,How I Do It: Open,"","","367738888","367738888",https://i.vimeocdn.com/video/824216710_420x240.jpg,VS,""
11382,700,4059,71,2019-10-04 00:00:00.000,How I Do It: Laparoscopy,How I Do It: Laparoscopy,"","","367744003","367744003",https://i.vimeocdn.com/video/824223320_420x240.jpg,VS,""
11383,700,716,72,2019-10-04 00:00:00.000,ALPSS & CRLM,ALPSS & CRLM,"","","367746328","367746328",https://i.vimeocdn.com/video/824226587_420x240.jpg,VS,""
11384,700,716,73,2019-10-04 00:00:00.000,ALPSS & CRLM2,ALPSS & CRLM2,"","","367747039","367747039",https://i.vimeocdn.com/video/824227453_420x240.jpg,VS,""
11385,697,1515,1,2019-10-04 00:00:00.000,Introduction ,Introduction ,"","","367752464","367752464",https://i.vimeocdn.com/video/824234722_420x240.jpg,VS,70
11386,697,3857,6,2019-10-04 00:00:00.000,New date on benzodiazepine receptors,New date on benzodiazepine receptors,"","","367755774","367755774",https://i.vimeocdn.com/video/824238995_420x240.jpg,VS,70
11387,697,4064,8,2019-10-04 00:00:00.000,Benzodiazepines in pain patients,Benzodiazepines in pain patients,"","","367761058","367761058",https://i.vimeocdn.com/video/824245637_420x240.jpg,VS,70
11388,697,2217,10,2019-10-04 00:00:00.000,American opioid crisis and its clinical consequences,American opioid crisis and its clinical consequences,"","","367757303","367757303",https://i.vimeocdn.com/video/824240991_420x240.jpg,VS,70
11389,697,"",12,2019-10-04 00:00:00.000,Q & A session I,Q & A session I,"","","367759223","367759223",https://i.vimeocdn.com/video/824243414_420x240.jpg,VS,70
11390,697,1139,2,2019-10-04 00:00:00.000,Congress Introduction,Congress Introduction,"","","367761532","367761532",https://i.vimeocdn.com/video/824246182_420x240.jpg,VS,70
11391,697,4065,16,2019-10-04 00:00:00.000,Definition and diagnostic in neuropathic pain,Definition and diagnostic in neuropathic pain,"","","367762831","367762831",https://i.vimeocdn.com/video/824247992_420x240.jpg,VS,70
11392,697,1139,2,2019-10-04 00:00:00.000,Congress Introduction,Congress Introduction,"","","367765002",https://vimeo.com/367765002,https://i.vimeocdn.com/video/824250771_420x240.jpg,VS,70
11393,697,3487,18,2019-10-04 00:00:00.000,Clinical syndromes with neuropathic pain,Clinical syndromes with neuropathic pain,"","","367763327","367763327",https://i.vimeocdn.com/video/824248652_420x240.jpg,VS,70
11394,697,4066,20,2019-10-04 00:00:00.000,Pharmacologic treatment for neuropathic pain,Pharmacologic treatment for neuropathic pain,"","","367763546","367763546",https://i.vimeocdn.com/video/824248900_420x240.jpg,VS,70
11395,697,"",22,2019-10-04 00:00:00.000,Q & A session II,Q & A session II,"","","367764181","367764181",https://i.vimeocdn.com/video/824249738_420x240.jpg,VS,70
11396,697,2198,26,2019-10-04 00:00:00.000,Physiopathology and cancer pain approach,Physiopathology and cancer pain approach,"","","367764759","367764759",https://i.vimeocdn.com/video/824250480_420x240.jpg,VS,70
11397,697,1286,28,2019-10-04 00:00:00.000,Inflammatory pain in cancer patients,Inflammatory pain in cancer patients,"","","367765291","367765291",https://i.vimeocdn.com/video/824251271_420x240.jpg,VS,70
11398,697,4071,29,2019-10-04 00:00:00.000,Usefulness of Interventional cancer pain management,Usefulness of Interventional cancer pain management,"","","367767769","367767769",https://i.vimeocdn.com/video/824254306_420x240.jpg,VS,70
11400,697,3478,7,2019-10-05 00:00:00.000,Future trends in acute pain management,Future trends in acute pain management,"","","367770034","367770034",https://i.vimeocdn.com/video/824256993_420x240.jpg,VS,70
11401,697,2205,9,2019-10-05 00:00:00.000,Future of fast-track arthroplasty: Myths and Pearls,Future of fast-track arthroplasty: Myths and Pearls,"","","367772154","367772154",https://i.vimeocdn.com/video/824259721_420x240.jpg,VS,70
11403,697,4072,14,2019-10-05 00:00:00.000,Pain treatment in ambulatory surgery ,Pain treatment in ambulatory surgery ,"","","367774563","367774563",https://i.vimeocdn.com/video/824262877_420x240.jpg,VS,70
11404,697,3495,17,2019-10-05 00:00:00.000,Pain management and early recovery after orthopaedic surgery,Pain management and early recovery after orthopaedic surgery,"","","367776382","367776382",https://i.vimeocdn.com/video/824265136_420x240.jpg,VS,70
11405,700,735,74,2019-10-04 00:00:00.000,Liver Transplantation for CRLM in Germany,Liver Transplantation for CRLM in Germany,"","","367779206","367779206",https://i.vimeocdn.com/video/824268573_420x240.jpg,VS,""
11406,700,4060,75,2019-10-04 00:00:00.000,Liver Transplantation for CRLM in Norway,Liver Transplantation for CRLM in Norway,"","","367780610","367780610",https://i.vimeocdn.com/video/824270487_420x240.jpg,VS,""
11407,697,4069,19,2019-10-05 00:00:00.000,Acute pain management in polytraumatized patient,Acute pain management in polytraumatized patient,"","","367782644","367782644",https://i.vimeocdn.com/video/824273313_420x240.jpg,VS,70
